Function;Mode;Size;Time;TPB
mandelGPU_heter;GPU;1024;4.92144E-02;32
mandelGPU_heter;GPU;2048;1.42661E-01;32
mandelGPU_heter;GPU;4096;5.66937E-01;32
mandelGPU_heter;GPU;8192;2.30684E+00;32
mandelGPU_heter;GPU;10240;3.59362E+00;32
